name,gender,probability
Jessica,female,1.0
Jessica,female,1.0
Q,male,0.72
Qassem,male,0.96
DeGeneres,None,0.0
Gladys,female,1.0
Pat,male,0.58
Scott,male,1.0
Fiona,female,1.0
Milan,male,0.99
Milan,male,0.99
Donald,male,1.0
Lafrenière,None,0.0
Neal,male,1.0
Patrik,male,1.0
Morrissey,male,0.91
Morrissey,male,0.91
Andrea,female,0.82
Paras,male,1.0
Paras,male,1.0
Qassem,male,0.96
Soleimani,male,1.0
Houthis,None,0.0
Bitar,male,0.76
Masako,female,1.0
Weinstein,male,1.0
Mimi,female,0.93
Weinstein,male,1.0
Harvey,male,1.0
Rosanna,female,1.0
Rosanna,female,1.0
Steffen,male,1.0
Art,male,0.99
Art,male,0.99
Hogan,male,0.99
Novak,male,0.97
Pelosi,male,0.62
Dre,male,0.97
Éthier,None,0.0
Byron,male,1.0
Bergevin,male,0.8
Condo,male,0.84
Condo,male,0.84
Paras,male,1.0
Girish,male,1.0
Lacey,female,0.97
Lacey,female,0.97
Lacey,female,0.97
Rohani,female,0.88
Trump,male,0.95
Trump,male,0.95
Bonner,male,0.99
Bonner,male,0.99
Bonner,male,0.99
Bonner,male,0.99
Grace,female,1.0
Lacey,female,0.97
Lacey,female,0.97
Lacey,female,0.97
docteur,male,0.94
Drouin,male,0.57
Adolf,male,0.98
Saint,male,0.92
Saint,male,0.92
Saint,male,0.92
Valentin,male,1.0
Adolf,male,0.98
Saint,male,0.92
Saint,male,0.92
Saint,male,0.92
Valentin,male,1.0
Lemieux,male,0.53
Donald,male,1.0
Trump,male,0.95
Tremblay,male,0.69
Twitter,male,0.76
Zeinab,female,1.0
Zeinab,female,1.0
Tremblay,male,0.69
Schumer,female,0.8
Nancy,female,1.0
Washington,male,1.0
Saunders,male,1.0
Saunders,male,1.0
Bruce,male,1.0
Bruce,male,1.0
Jayapal,male,0.97
Mirko,male,1.0
Telus,male,0.71
Mirko,male,1.0
Robillard,male,0.58
Cendrix,female,1.0
Chiquette,female,0.63
Malka,female,0.98
Massimo,male,1.0
Rona,female,0.99
Leo,male,0.98
Deeb,male,0.91
Taghrid,female,0.95
Deeb,male,0.91
Deeb,male,0.91
Deeb,male,0.91
Deeb,male,0.91
Azoulay,male,0.79
Twitter,male,0.76
Éthier,None,0.0
Harjit,male,0.87
Jens,male,1.0
Pelloux,female,0.58
Julie,female,1.0
Guénette,None,0.0
Turcotte,female,1.0
Dax,male,0.99
Abbas,male,0.99
Mohammad,male,1.0
Wanda,female,1.0
Ponce,male,0.97
Hidalgo,male,0.91
Édouard,male,1.0
Avi,male,0.91
Castaner,male,0.67
Castaner,male,0.67
Todd,male,1.0
Grondin,male,0.6
Jones,male,0.98
Muamba,male,0.85
Chénard,None,0.0
Chénard,None,0.0
Andersson,male,0.99
Ghosn,male,0.71
Nancy,female,1.0
Bernier,male,0.62
Bernier,male,0.62
Bernier,male,0.62
Rohani,female,0.88
Rousseau,male,0.58
Rousseau,male,0.58
Morin,male,0.54
Bosworth,male,0.75
Donald,male,1.0
Trump,male,0.95
Mohammad,male,1.0
Tim,male,1.0
Frederic,male,1.0
Béland,male,1.0
Tim,male,1.0
Audrey,female,0.99
Trump,male,0.95
Virginie,female,0.99
Tomas,male,1.0
Numéris,None,0.0
Mohammad,male,1.0
Kerman,male,0.99
Audrey,female,0.99
Trump,male,0.95
Ménard,None,0.0
Rozon,male,1.0
Hidalgo,male,0.91
Édouard,male,1.0
Guzzo,male,0.86
Scheer,male,0.78
Guzzo,male,0.86
Javier,male,1.0
Twitter,male,0.76
Roy,male,1.0
Burke,male,0.99
Joan,female,0.91
Burke,male,0.99
Futterman,male,1.0
Burke,male,0.99
Vlad,male,0.98
Ponce,male,0.97
Nelson,male,1.0
Bridgewater,female,1.0
Teasdale,female,0.5
Ortelius,male,1.0
Steffen,male,1.0
Éthier,None,0.0
Phillip,male,1.0
Nikolaj,male,1.0
Marino,male,0.98
Duclair,male,0.97
Stoltenberg,female,1.0
Dre,male,0.97
Smith,male,0.87
Brady,male,1.0
Tkachuk,male,0.78
Barrett,male,0.96
Shane,male,0.99
Barrett,male,0.96
Shane,male,0.99
Grenon,female,0.5
Paras,male,1.0
Ruel,male,1.0
Roy,male,1.0
Creed,male,0.99
Jones,male,0.98
Vicente,male,1.0
Nahanni,male,0.67
Sirois,female,1.0
Fitzsimmons,female,1.0
Fitzsimmons,female,1.0
Riss,male,0.63
Riss,male,0.63
Charlie,male,0.87
Chiquette,female,0.63
Kass,male,0.88
Jens,male,1.0
Massimo,male,1.0
Rosenthal,male,0.65
Mascia,female,0.97
Marie-Chantal,female,1.0
Marie-Chantal,female,1.0
Cloutier,male,0.6
Vitullo,female,0.5
Lecouturier,male,0.56
Lecouturier,male,0.56
Lecouturier,male,0.56
Lussy,female,0.98
Lussy,female,0.98
Queuille,None,0.0
Léopold,male,1.0
Nehru,male,0.93
Nguyen,male,0.75
Béranger,male,1.0
Bevin,female,0.57
Marinette,female,0.99
trapèzes,None,0.0
Michelet,male,0.71
Schuman,female,0.5
Meyer,male,0.94
Duprat,female,0.53
Viollette,female,1.0
Blum,male,0.61
Coulondre,None,0.0
Sa,female,0.54
Guérif,None,0.0
Kekkonen,male,0.9
Kekkonen,male,0.9
Kekkonen,male,0.9
Kekkonen,male,0.9
von,male,0.77
Hourdin,male,1.0
Kirchner,male,0.79
Noguères,None,0.0
Maroselli,None,0.0
Flanders,male,0.9
Silberstein,male,0.75
Maria,female,1.0
Taft,male,0.99
Schumacher,male,0.77
Minehart,None,0.0
Lejeune,male,0.52
Maurois,male,0.8
Maurois,male,0.8
Attlee,male,1.0
Attlee,male,1.0
Attlee,male,1.0
Warren,male,1.0
Benegal,female,1.0
C,male,0.71
Taft,male,0.99
Gaby,female,0.66
Taft,male,0.99
Stikker,male,1.0
Cedrenos,None,0.0
Eriksen,male,0.99
Giacobbi,male,1.0
Martinaud,female,0.8
Acheson,female,0.67
Maroger,None,0.0
NIVEAU,male,0.58
Nuschke,None,0.0
Nuschke,None,0.0
Molotov,male,0.93
Bob',male,0.88
Dora,female,0.99
Stafford,male,1.0
Lamboglia,female,0.5
Lamboglia,female,0.5
Claudius,male,0.99
miss,female,0.98
Strowski,None,0.0
Tran,male,0.67
Tran,male,0.67
Huu,male,0.89
Diethelm,male,0.97
Pellenc,female,1.0
Taft,male,0.99
Koniev,male,1.0
Gladwyn,male,1.0
Janin,female,0.97
Benton,male,1.0
Mongin,male,0.55
Lévêque,None,0.0
Bao,male,0.73
Tran,male,0.67
Eisenhower,male,1.0
Strauss,male,0.97
Strauss,male,0.97
Mac,male,0.98
Vargas,male,0.84
Kaï,None,0.0
Mongrédien,None,0.0
Mongrédien,None,0.0
Lachenal,male,0.6
Lachenal,male,0.6
Leclainche,male,0.75
Lester,male,1.0
Ernest,male,1.0
Rébuffat,None,0.0
Benegal,female,1.0
Hiro,male,0.94
Giacobbi,male,1.0
Giacobbi,male,1.0
Giacobbi,male,1.0
Mac,male,0.98
Kyrou,None,0.0
Fawzi,male,0.99
Berard,male,0.67
Adenauer,male,0.71
Cheremetiev,None,0.0
Lippmann,male,0.75
Warburg,male,1.0
Homer,male,0.99
Moch,male,0.97
Pflimlin,male,1.0
Taft,male,0.99
Pleven,male,0.75
Kabacinski,None,0.0
LETTRE,male,0.92
Mac,male,0.98
Mac,male,0.98
Mao,male,0.77
Otto,male,0.99
CHATIMENT,male,1.0
Letourneau,male,0.71
Mutter,female,0.61
Gross,male,0.77
Gonet,male,0.64
Isorni,None,0.0
Maurras,male,1.0
Léonard,male,1.0
Gogh,male,1.0
Okazaki,male,0.81
Heath,male,1.0
Phue,female,0.69
Abel,male,1.0
Kipling,male,0.96
Fair,female,0.87
R,male,0.77
Balluseck,None,0.0
Vassilevski,None,0.0
Boisdeffre,None,0.0
Ginestet,male,0.59
Dumesnil,male,0.64
Chou,male,0.59
Dean,male,1.0
Rusk,male,0.76
Gromyko,male,1.0
Delcos,male,1.0
Kremlin,male,0.94
Pierrard,female,0.63
Fonlupt,female,1.0
Hugonnier,female,0.5
Sourbet,male,1.0
Schmidt,male,0.57
Scemo,male,0.91
Abelin,male,0.9
Grotewohl,None,0.0
Truman,male,1.0
Truman,male,1.0
Churchill,male,0.99
Heuss,male,0.96
Führer,None,0.0
Heusinger,female,0.5
Heusinger,female,0.5
SCHNEITER,male,0.83
Mallart,male,1.0
Grotewohl,None,0.0
Grotewohl,None,0.0
Truman,male,1.0
Truman,male,1.0
Aristide,male,0.98
Tisset,female,0.5
Owen,male,1.0
Giraud,male,0.6
Interrompue,None,0.0
Chou,male,0.59
DE,male,0.66
Gaitskell,None,0.0
Reuther,male,0.67
Truman,male,1.0
Cendrillon,female,0.96
Littré,None,0.0
Wilson,male,1.0
Bourguiba,male,0.89
Maïss,None,0.0
Lange,male,0.89
Lange,male,0.89
Patinaud,None,0.0
Carmin,female,0.77
Tinguy,male,1.0
Gallup,male,1.0
Heinrich,male,1.0
Neumann,male,0.7
FICTIONS,None,0.0
Morazé,None,0.0
Strachey,male,1.0
Grotewohl,None,0.0
Kaiser,male,0.98
Letourneau,male,0.71
Angelo,male,0.99
ROBERT,male,1.0
Teller,male,0.98
McCarthy,male,1.0
Howe,male,0.98
Bidault,male,0.56
Nam,male,0.93
Beyen,female,0.67
Pronteau,male,1.0
Caillet,male,0.71
pat,male,0.58
Von,male,0.77
Neville,male,0.98
Laniel,male,1.0
amiral,male,0.94
amiral,male,0.94
Lincoln,male,1.0
Lecuona,male,1.0
Enrique,male,1.0
Lai,female,0.55
Bohlen,male,1.0
Socrate,male,0.96
Brizard,female,0.54
Laniel,male,1.0
Knowland,male,1.0
Knowland,male,1.0
Pierson,male,0.62
Somoza,female,0.67
Foster,male,0.99
Bedell,female,0.9
Bedell,female,0.9
Montaigne,male,0.66
Montaigne,male,0.66
Montaigne,male,0.66
Montaigne,male,0.66
Montaigne,male,0.66
Ehrlich,male,0.89
Ehrlich,male,0.89
Barrault,male,0.52
Erhard,male,1.0
Antier,female,0.67
Rothenwiller,None,0.0
Lafay,female,0.84
Hauteclocque,None,0.0
Erhard,male,1.0
Merle,female,0.79
Tsoutsoumi,None,0.0
Foster,male,0.99
Petrov,male,0.8
Faure,male,0.58
Harold,male,1.0
Buu,male,0.61
Wayne,male,1.0
Wayne,male,1.0
Mendès,None,0.0
Mendès,None,0.0
Mendès,None,0.0
Castillo,male,0.75
Peurifoy,None,0.0
colonel,male,0.99
Mermoz,male,0.95
Belmas,male,1.0
Mendès,None,0.0
Syngman,male,1.0
Arburua,male,1.0
MOTIONS,male,1.0
Lemaire,male,0.53
Lemaire,male,0.53
Mendès,None,0.0
Drugbert,None,0.0
Landy,female,0.57
Luns,female,0.77
Lebaron,male,0.98
Lebaron,male,0.98
Mendès,None,0.0
Condamine,male,0.8
Mendès,None,0.0
Mendès,None,0.0
Drapier,female,0.54
Spaak,male,1.0
Bevan,male,0.97
Bevan,male,0.97
Mendès,None,0.0
Tep,male,0.86
Stassen,male,0.7
Stassen,male,0.7
Hoppenot,male,1.0
Pope,male,0.93
Coty,male,0.74
Menon,male,0.87
Pinchard,female,0.75
Mendès,None,0.0
Mendès,None,0.0
Millner,male,0.83
E,male,0.65
Cepicka,None,0.0
Cepicka,None,0.0
Murphy,male,0.93
McCarthy,male,1.0
Jager,male,0.91
Oppenheimer,male,1.0
Ghirshman,None,0.0
Chavanon,male,0.57
Chavanon,male,0.57
Delbecque,male,0.77
Hamel,male,0.54
Boulloche,None,0.0
Salle,female,0.68
Blondet,female,0.55
Blondet,female,0.55
Boricki,None,0.0
Triboulet,male,0.74
Rosensaft,None,0.0
Camerlynck,male,1.0
Herter,male,0.73
Grewe,male,0.67
Grewe,male,0.67
Pella,female,0.89
Pella,female,0.89
Shaw,male,0.79
roi,male,0.94
Macmillan,male,0.96
Brandt,male,0.99
Beauguitte,female,0.5
Khrouchtchev,None,0.0
F,male,0.78
Rueff,male,0.67
Rueff,male,0.67
Leenhardt,None,0.0
Rueff,male,0.67
Devraigne,female,0.5
Harriman,male,0.88
Harriman,male,0.88
Summerfield,male,1.0
Dillon,male,1.0
Dillon,male,1.0
Audouard,female,0.73
Risch,male,0.58
Petrilli,female,0.5
Vitolo,male,0.92
Sailer,female,0.64
Grewe,male,0.67
Heinz,male,1.0
Benabylès,None,0.0
Benabylès,None,0.0
Benabaylès,None,0.0
Benabylès,None,0.0
Milbourgn,None,0.0
Allal,male,0.97
Allal,male,0.97
Selwyn,male,0.99
Kichou,male,0.61
Carlson,male,1.0
Herter,male,0.73
Herter,male,0.73
Herter,male,0.73
Herter,male,0.73
Hallstein,male,1.0
Finet,female,0.59
Chevrier,female,0.51
Zycie,female,1.0
CHRÉTIENNE,None,0.0
Lloyd,male,1.0
Hanson,male,0.99
Rueff,male,0.67
Rapin,male,0.7
Nemes,male,0.52
Nemes,male,0.52
Théo,male,0.99
Souslov,None,0.0
Souslov,None,0.0
Pirandello,male,0.96
Brasart,None,0.0
Brasart,None,0.0
Brasart,None,0.0
Cardinet,male,1.0
Salvador,male,1.0
Lennox,male,0.97
Guillaumat,female,0.67
Guillaumat,female,0.67
Vichnewski,None,0.0
Grosvenor,male,0.75
Marceau,male,0.89
Marceau,male,0.89
Mohand,male,0.98
Veselinov,male,0.8
Oesten,male,1.0
Butler,male,1.0
MAURICE,male,1.0
MAURICE,male,1.0
Eugen,male,1.0
Ferhat,male,0.97
Vanneufville,None,0.0
Vanneufville,None,0.0
Voguet,None,0.0
Keith,male,1.0
Kling,male,0.85
Musso,male,0.79
Eljas,male,1.0
Jankovcova,None,0.0
Khrouchtchev,None,0.0
Finet,female,0.59
Husak,male,1.0
Guichard,male,0.69
Gian,male,0.99
Amaury,male,1.0
Ceyrac,male,1.0
Engels,male,0.75
Vartet,None,0.0
Matlabathe,None,0.0
Vorster,male,0.83
Carter,male,0.93
Carter,male,0.93
Carter,male,0.93
Ciaran,male,0.99
Paye,male,0.67
Paye,male,0.67
Boukovski,None,0.0
Soljénitsyne,None,0.0
Carter,male,0.93
Barre,male,0.91
Vieira,male,0.78
Saydi,female,0.92
Fraisse,female,0.52
Pao,male,0.79
Wibot,None,0.0
Mondale,male,0.98
Carter,male,0.93
Tindemans,None,0.0
Camille,female,0.97
Carter,male,0.93
Péled,None,0.0
Péled,None,0.0
Péled,None,0.0
Kadoumi,male,1.0
Péled,None,0.0
Péled,None,0.0
avocat,male,0.7
Cornuau,female,1.0
Horace,male,1.0
Horace,male,1.0
Horace,male,1.0
Cellino,male,0.79
Lamizana,male,0.63
G,male,0.78
Giovanni,male,1.0
Carter,male,0.93
Bachir,male,0.99
Schnell,female,0.87
Pape,male,0.99
Barre,male,0.91
Destremau,female,0.5
Destremau,female,0.5
Maillard,female,0.52
Maillard,female,0.52
Maillard,female,0.52
Jospeh,male,1.0
Carter,male,0.93
Brzezinski,male,0.67
Brzezinski,male,0.67
Fouchard,male,0.88
I,male,0.7
Agerpress,None,0.0
Séguy,None,0.0
Kamin,male,0.96
Sitouri,None,0.0
Nouira,male,0.86
Nouira,male,0.86
Pauwels,male,0.59
Alvarez,male,0.97
Massu,male,0.75
Engels,male,0.75
Knoop,female,0.67
Fouchier,female,1.0
Rufenacht,male,0.75
Bulletin,male,1.0
Bienaymé,None,0.0
Haig,male,1.0
Kettaneh,None,0.0
Giroud,male,0.59
Migeon,male,0.64
Wolf,male,0.98
Rude,male,0.86
Jody,female,0.6
Humphrey,male,1.0
Joder,male,0.72
Joder,male,0.72
Fahmi,male,0.99
Fahmi,male,0.99
Jody,female,0.6
Brejnev,male,1.0
Barre,male,0.91
Barre,male,0.91
Peyrefitte,female,1.0
Andreotti,male,0.78
Carrillo,male,0.79
Burgen,male,1.0
Burgen,male,1.0
Carr,male,0.94
Grassi,male,0.56
Carter,male,0.93
Carter,male,0.93
Schwartzenberg,female,0.5
Atahualpa,male,0.97
Atahualpa,male,0.97
Médecin,None,0.0
Giaume,male,0.67
Dumas,male,0.9
Dumas,male,0.9
Dumas,male,0.9
Médecin,None,0.0
Krzysztof,male,1.0
COUVE,female,0.5
Durafour,female,0.67
Lecat,male,0.53
Dayan,female,0.52
Moshe,male,1.0
Beaubourg,male,1.0
Osète,None,0.0
Virgilli,None,0.0
Vergnaud,male,0.62
Dijoud,male,1.0
Eban,male,0.99
Pravda,male,0.7
Santiago,male,1.0
Maupetit,male,0.8
Ballanger,male,0.67
Ugeux,male,1.0
Jean-Loup,male,0.99
Lama,female,0.94
Begin,male,0.67
Begin,male,0.67
Begin,male,0.67
Sarkis,male,1.0
Baillot,female,0.56
Baillot,female,0.56
Killanin,None,0.0
Veinstein,male,1.0
Veinstein,male,1.0
Hernu,male,1.0
Haferkamp,male,1.0
Soares,male,0.77
Duraud,male,1.0
Hamdi,male,0.96
Asnag,None,0.0
T,male,0.66
T,male,0.66
Kahn,male,0.98
Fénelon,None,0.0
Prosper,male,0.99
Goesta,male,1.0
Yvon,male,0.85
Kissinger,male,0.94
Kissinger,male,0.94
Judlin,female,0.5
Judlin,female,0.5
Judlin,female,0.5
Masmoudi,male,0.8
Foute,male,0.8
Balibar,None,0.0
Verböczy,None,0.0
le,male,0.79
Matteoli,male,0.88
Debatisse,female,0.67
Götz,male,1.0
Menahem,male,0.97
Menahem,male,0.97
Moshe,male,1.0
Weyl,male,0.67
le,male,0.79
Crocrodrome,None,0.0
romand,male,0.79
Cœurderoy,None,0.0
Chklovski,None,0.0
Grlitchkov,None,0.0
Jean-Jack,male,0.97
Teulade,female,0.5
Hussonnois,None,0.0
Samantar,male,0.83
Udo,male,0.99
Dawit,male,1.0
Beullac,None,0.0
Chaduc,male,1.0
Günter,male,1.0
Wischnewski,female,1.0
Aillaud,male,0.63
Fabio,male,1.0
Jobert,male,0.97
Farran,female,0.91
Farran,female,0.91
Chesnais,female,0.5
Busoni,male,1.0
Kriegel,male,0.67
Elleinstein,None,0.0
Bécaud,None,0.0
Defferre,None,0.0
Defferre,None,0.0
Defferre,None,0.0
Paloc,None,0.0
Descartes,male,0.95
Chambraud,female,1.0
OUVRIÈRES,None,0.0
Rosario,male,0.68
Ibarra,male,0.86
Hocmert,male,1.0
Cheysson,male,1.0
Jaworski,male,0.97
Bébéar,None,0.0
Michaux,male,0.61
Michaux,male,0.61
Bérard,None,0.0
Bérard,None,0.0
Rausch,male,0.81
Rausch,male,0.81
commandant,male,0.98
commandant,male,0.98
Mancel,male,0.92
Vitaly,male,1.0
Smirnov,male,0.92
Brecht,male,0.97
Susumo,male,1.0
Massot,female,0.5
Sainjon,male,1.0
Anatole,male,0.99
Beckford,male,0.88
Paquirri,male,1.0
Toubon,male,0.75
Toubon,male,0.75
Nderi,male,0.89
Nderi,male,0.89
Justice,male,0.93
Edith,female,1.0
Cresson,male,0.54
Cresson,male,0.54
Cresson,male,0.54
Cresson,male,0.54
Cresson,male,0.54
Granma,male,0.75
Granma,male,0.75
Scargill,None,0.0
Krasucki,None,0.0
Krasucki,None,0.0
Grover,male,1.0
Lebeau,male,0.78
Bérégovoy,None,0.0
Labbé,male,1.0
Alfonsin,male,1.0
Veloso,male,0.85
Shultz,male,1.0
Napoleon,male,1.0
Ferenc,male,1.0
Hopkins,male,0.86
Marchelli,male,0.91
Ponomarev,male,0.86
Ponomarev,male,0.86
Ponomarev,male,0.86
Ponomarev,male,0.86
Keshtmand,None,0.0
Baumel,male,0.73
Bedos,male,0.75
Pik,male,0.58
Durbe,female,1.0
Kinnock,None,0.0
Zittoun,female,1.0
P,male,0.76
Arturo,male,1.0
Filemon,male,1.0
Reumaux,female,1.0
Velma,female,1.0
Frêche,None,0.0
Radcliff,male,0.89
Grady,male,1.0
Grady,male,1.0
Radcliff,male,0.89
Grady,male,1.0
Radcliff,male,0.89
Khodjaev,None,0.0
Giustiniani,female,0.67
Mignard,female,0.58
Souchon,male,0.63
Laignel,male,0.6
Laignel,male,0.6
Zeller,male,0.69
Loïk,male,1.0
Larbaud,None,0.0
Kontchalovski,None,0.0
Kontchalovski,None,0.0
Kontchalovski,None,0.0
Poujade,female,0.5
Alfonsin,male,1.0
Alfonsin,male,1.0
Alfonsin,male,1.0
Alfonsin,male,1.0
Klimt,male,0.76
Krasucki,None,0.0
Ephraïm,male,1.0
Aubert,male,0.88
Chadli,male,0.87
Schwarz,male,0.71
Andréas,male,1.0
Fotilas,male,1.0
Fillioud,None,0.0
Yeni,female,0.98
Yeni,female,0.98
Bénakis,None,0.0
Indira,female,1.0
Primo,male,1.0
Sadorge,male,0.67
Sadorge,male,0.67
Delors,female,0.62
Delors,female,0.62
Mm,male,0.51
Mm,male,0.51
Marthe,female,0.99
Char,female,0.96
Prouteau,male,0.59
Augé,None,0.0
Bertie,male,0.66
Wiltzer,None,0.0
Lucienne,female,0.99
Boucheron,female,0.55
Boucheron,female,0.55
Boucheron,female,0.55
Boucheron,female,0.55
Queyranne,None,0.0
Queyranne,None,0.0
Thorez,male,0.58
Thorez,male,0.58
Gaël,male,0.99
Agora,female,0.5
Aramis,male,0.91
Do,male,0.91
Alioune,male,0.99
Chivukuvuku,None,0.0
Chivukuvuku,None,0.0
Aziz,male,0.99
Hémi,None,0.0
Lepage,male,0.54
Hashimoto,male,0.74
Eltsine,male,1.0
Béninger,None,0.0
Goux,female,0.53
Frances,female,0.99
Frances,female,0.99
Fourtou,None,0.0
Raphael,male,1.0
Beth,female,1.0
Ulrich,male,1.0
Jean-Bernard,male,0.99
Idrac,male,1.0
César,male,1.0
Bonnet,male,0.58
Dehaene,male,0.75
Roch,male,0.97
Pierluigi,male,0.99
Gayssot,None,0.0
Gayssot,None,0.0
Anlong,male,1.0
Caspar,male,0.99
xénophobes,None,0.0
Dermot,male,1.0
Seifert,male,0.76
Pierret,male,0.55
Farida,female,0.99
JACQUES,male,0.98
Ismaïl,male,1.0
Harald,male,1.0
Mm,male,0.51
Delors,female,0.62
Delors,female,0.62
Marie-Claire,female,1.0
Terzian,female,0.67
Ayrault,male,0.6
Chabert,male,0.69
Darcourt,female,1.0
Boer,male,0.8
Néna,female,1.0
Néna,female,1.0
Guennadi,male,1.0
Dominati,female,0.5
Sassou,female,0.91
Sassou,female,0.91
Reinhard,male,1.0
Diagonal,male,1.0
Bernardo,male,1.0
Frémion,None,0.0
Dosal,male,0.75
Ponge,male,0.71
Gruson,male,0.59
Kuerten,male,1.0
Kuerten,male,1.0
Allen,male,1.0
Allen,male,1.0
Allen,male,1.0
Sahnoun,male,0.89
Lissouba,male,1.0
Vouli,female,1.0
Vouli,female,1.0
Blaskic,None,0.0
Bergson,male,0.95
Jacopo,male,1.0
Ecclestone,None,0.0
Bayle,male,0.56
Jean-Pol,male,0.98
Jouzel,male,0.67
Ollier,male,0.63
Ruzicka,female,0.64
Decker,male,0.82
Brette,female,0.79
Hollande,male,0.63
Hollande,male,0.63
Woody,male,0.99
Jean-Emile,male,1.0
Marie-Jo,female,0.98
Marie-José,female,1.0
Marie-José,female,1.0
Gerben,male,1.0
Marsh,male,0.67
Amin,male,0.99
Yoweri,male,1.0
Jerome,male,1.0
Kiejman,None,0.0
Garzon,male,0.79
Falco,male,0.98
Darchis,female,0.5
Taylor,female,0.55
Kuofor,None,0.0
Twagiramungu,male,1.0
Blandine,female,0.99
Lafontaine,male,0.56
Guillot,male,0.57
Ivan,male,1.0
Costes,male,0.58
Murat,male,0.98
Hurtic,female,0.67
Beckmann,male,0.76
Eugeniusz,male,0.99
Hamad,male,0.99
Sajida,female,0.98
Viktor,male,1.0
Najib,male,0.99
Roth,male,0.94
Gerhard,male,1.0
Schröder,male,1.0
Eisenman,male,1.0
Boudanov,None,0.0
Alvaro,male,1.0
Schröder,male,1.0
Schröder,male,1.0
Rothmund,None,0.0
Perben,male,1.0
Chevallier,male,0.57
Goris,male,0.8
Mere,female,0.62
Yang,male,0.66
Iskandar,male,1.0
Prasetyo,male,0.99
Kofi,male,0.96
Bremer,male,0.86
Bremer,male,0.86
Bremer,male,0.86
Bremer,male,0.86
Powell,male,0.99
Sergueï,male,1.0
Ivanov,male,0.81
Mattei,male,0.65
Mattei,male,0.65
Jennifer,female,1.0
Paoli,male,0.54
Ashcroft,male,0.9
Monot,male,0.62
Hekmatyar,male,1.0
Delord,male,0.78
Maud',female,1.0
Viegas,male,0.85
Luiz,male,1.0
Ansiaad,None,0.0
Franz,male,0.99
Fischler,male,1.0
Virolle,male,0.71
Antonioni,male,0.91
Laruel,female,0.5
Mikhail,male,1.0
Rudetzki,None,0.0
Mattei,male,0.65
Mattei,male,0.65
Amadou,male,0.99
Chrobog,None,0.0
Chrobog,None,0.0
Gerhard,male,1.0
Bremer,male,0.86
Arthuis,female,0.5
Arthuis,female,0.5
Mariano,male,1.0
Rajoy,male,0.78
Astiz,female,1.0
Canicoba,male,1.0
Pépin,None,0.0
Rogelio,male,1.0
Armando,male,1.0
Leonel,male,1.0
Kreindler,None,0.0
Clint,male,1.0
Schilansky,None,0.0
Jean-Eudes,male,0.96
clandestine,female,0.54
Zlatko,male,0.98
Richer,male,0.97
Madeira,female,0.78
Garcia,male,0.71
Sepulveda,male,0.57
Sepulveda,male,0.57
Veronica,female,1.0
Tancrède,male,1.0
'Bokolo,None,0.0
'Bokolo,None,0.0
Wangari,female,0.94
Avner,male,1.0
Gabi,female,0.84
Sepp,male,0.98
Anatoli,male,0.98
Serdioukov,None,0.0
Izvestiia,None,0.0
Horst,male,0.99
Mihail,male,1.0
Pierre-Louis,male,0.98
Thimoté,None,0.0
Hughton,male,1.0
Stefan,male,1.0
Bayard,male,0.95
Mladic,male,1.0
Radovan,male,0.99
Jadranko,male,0.99
Hammerstein,None,0.0
Mengelkoch,None,0.0
Argante,male,0.67
Vallet,male,0.55
Oliech,male,1.0
Leclair,male,0.59
Valero,male,0.93
Rasmussen,male,0.82
Balsillie,None,0.0
Grant,male,1.0
Pelosse,male,1.0
Pelosse,male,1.0
Chauve,male,0.82
socialiste,male,0.67
Rodriguez,male,0.75
Novales,male,0.83
McWilliams,male,0.75
Cheong,male,0.72
Johnson,male,0.99
Carolina,female,1.0
Artus,male,0.98
Cahuzac,female,0.75
Mariton,female,0.57
Youssouf,male,0.99
Ferrer,male,0.81
Fabiana,female,1.0
Hébrard,female,1.0
Piñera,None,0.0
May,female,0.98
Aubin,male,0.95
Grignard,male,1.0
Gourgeon,female,1.0
Vinod,male,1.0
Hahn,male,0.72
Hahn,male,0.72
Féraud,None,0.0
Wade,male,1.0
Sheila,female,1.0
Biden,male,1.0
Ianoukovitch,None,0.0
Girard,male,0.91
Pailhé,None,0.0
Andreas,male,1.0
Joëlle,female,0.99
Kamal,male,0.99
Kamal,male,0.99
May,female,0.98
Ilham,female,0.8
Lepaon,male,1.0
Marini,female,0.92
Marini,female,0.92
Borgers,male,0.6
Terrier,male,0.74
Sergio,male,1.0
Terrien,male,0.71
Gréau,None,0.0
Fazil,male,0.98
Barret,male,0.96
Barret,male,0.96
Paolini,male,0.72
Montebourg,None,0.0
Paolini,male,0.72
Sleimane,male,0.83
Pastor,male,1.0
Mouton,male,0.68
Regenberg,None,0.0
Seagate,male,0.8
Moussaoui,male,0.81
Fouad,male,0.99
Caro,female,0.96
Mouillart,male,1.0
Almunia,male,1.0
Almunia,male,1.0
Kévin,male,1.0
Blesson,male,0.99
Bogdanov,male,0.82
Bogdanov,male,0.82
Accoyer,None,0.0
Accoyer,None,0.0
Accoyer,None,0.0
Touraine,male,0.56
Sylvia,female,1.0
Nobuyuki,male,1.0
Marlène,female,1.0
Pédelucq,None,0.0
Tornabell,None,0.0
Harlequin,female,0.63
Diane,female,1.0
Vincenzo,male,1.0
Vincenzo,male,1.0
Giddens,male,0.67
Giddens,male,0.67
Kunihiko,male,1.0
Shin,male,0.75
Park,male,0.94
Gramsci,male,1.0
Adonis,male,0.99
